<<<15:31:28:646774>>>
* Screen coordinates (1447, 53) choosen in zone #3.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (1333, 0).
* Maximum (x, y) are (1600, 150).
* Mid (x, y) are (1466, 75).
<<<15:31:28:646774>>>  Image at Pix\Faraway_Objects\Asteroids\4.png choosen for background...
<<<15:31:34:375745>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:391498>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:391498>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:391498>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:391498>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:34:391498>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:391498>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:391498>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:391498>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:408259>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:408259>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:408259>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:408259>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:34:408259>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:408259>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:408259>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:408259>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:424213>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:424213>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:424213>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:424213>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:31:34:424213>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:424213>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:424213>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:424213>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:440961>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:440961>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:440961>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:440961>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:440961>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:440961>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:457702>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:457702>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:457702>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:457702>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:457702>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:457702>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:474237>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:474237>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:474237>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:474237>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:474237>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:474237>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:490931>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:490931>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:490931>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:490931>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:490931>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:490931>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:507815>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:508807>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:508807>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:508807>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:508807>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:508807>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:524253>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:524253>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:524253>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:524253>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:524253>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:524253>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:540908>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:540908>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:540908>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:540908>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:540908>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:540908>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:557784>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:557784>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:557784>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:557784>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:557784>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:557784>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:574440>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:574440>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:574440>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:574440>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:574440>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:574440>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:592144>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:592144>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:592144>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:592144>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:592144>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:592144>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:607149>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:607149>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:607149>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:607149>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:607149>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:607149>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:623014>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:623014>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:623014>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:623014>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:623014>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:623014>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:638743>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:638743>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:638743>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:638743>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:638743>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:638743>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:654895>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:654895>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:654895>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:654895>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:654895>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:654895>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:671034>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:671034>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:671034>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:671034>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:671034>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:671034>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:687223>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:687223>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:687223>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:687223>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:687223>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:687223>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:703261>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:703261>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:703261>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:703261>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:703261>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:703261>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:718912>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:718912>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:718912>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:718912>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:718912>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:718912>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:734587>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:734587>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:734587>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:734587>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:734587>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:734587>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:750964>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:750964>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:750964>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:750964>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:34:750964>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:34:750964>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:34:767837>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:767837>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:767837>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:767837>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:783858>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:783858>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:783858>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:783858>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:800169>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:800169>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:800169>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:800169>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:815755>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:815755>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:815755>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:815755>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:832518>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:832518>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:832518>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:832518>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:849193>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:849193>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:849193>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:849193>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:866323>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:866323>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:866323>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:866323>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:882054>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:882054>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:882054>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:882054>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:898227>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:898227>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:31:34:898227>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:898227>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:914158>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:31:34:914158>>>  Tank #2 Red AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:31:34:914158>>>  Tank #2 Red AI Tank attempting to fire cannonball...
<<<15:31:34:914158>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:914158>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:930083>>>  Tank #2 Red AI Tank chose to move to 2.1581, cururently at 3.1416.
<<<15:31:34:930083>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:34:930083>>>  Tank #2 Red AI Tank chose to move...
<<<15:31:34:930083>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:930083>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:946251>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:34:946251>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:946251>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:961988>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:34:961988>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:961988>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:978267>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:34:978267>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:978267>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:31:34:993711>>>  Tank #2 Red AI Tank moved one unit CW...
<<<15:31:34:993711>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:34:993711>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
