<<<15:11:29:570398>>>
* Screen coordinates (160, 280) choosen in zone #8.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (0, 150).
* Maximum (x, y) are (266, 750).
* Mid (x, y) are (133, 450).
<<<15:11:29:570398>>>  Image at Pix\Faraway_Objects\Quasars\2.png choosen for background...
<<<15:11:36:830211>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:830211>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:830211>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:830211>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:830211>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:847165>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:847165>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:847165>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:847165>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:847165>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:847165>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:847165>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:847165>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:863196>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:863196>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:863196>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:863196>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:863196>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:863196>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:863196>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:863196>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:879961>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:879961>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:879961>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:879961>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:879961>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:879961>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:879961>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:879961>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:896214>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:896214>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:896214>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:896214>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:896214>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:896214>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:896214>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:896214>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:912038>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:912038>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:912038>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:912038>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:912038>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:912038>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:912038>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:912038>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:928837>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:928837>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:928837>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:928837>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:928837>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:928837>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:928837>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:928837>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:946260>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:947183>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:947183>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:947183>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:947183>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:947183>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:947183>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:947183>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:962428>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:962428>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:962428>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:962428>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:962428>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:962428>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:962428>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:962428>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:978999>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:978999>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:978999>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:978999>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:978999>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:978999>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:978999>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:978999>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:36:998207>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:36:998207>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:36:998207>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:36:998207>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:36:998207>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:36:998207>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:11:37:013399>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:013399>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:013399>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:013399>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:013399>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:013399>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:11:37:029947>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:029947>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:029947>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:029947>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:030943>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:030943>>>  Tank #3 Yellow AI Tank increased launch speed one unit...
<<<15:11:37:047258>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:047258>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:047258>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:047258>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:047258>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:047258>>>  Tank #3 Yellow AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:11:37:047258>>>  Tank #3 Yellow AI Tank attempting to fire cannonball...
<<<15:11:37:063648>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:063648>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:063648>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:063648>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:063648>>>  Tank #3 Yellow AI Tank chose to shoot...
<<<15:11:37:079831>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:079831>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:079831>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:079831>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:079831>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:079831>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:079831>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:079831>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:097517>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:097517>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:097517>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:097517>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:097517>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:097517>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:097517>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:097517>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:112800>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:112800>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:112800>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:113807>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:113807>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:113807>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:113807>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:113807>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:128659>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:128659>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:128659>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:128659>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:128659>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:128659>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:128659>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:128659>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:144621>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:144621>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:144621>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:144621>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:144621>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:144621>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:144621>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:144621>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:160292>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:160292>>>  Tank #2 Red AI Tank lowered launch speed one unit...
<<<15:11:37:160292>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:160292>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:160292>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:160292>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:176281>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:176281>>>  Tank #2 Red AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:11:37:176281>>>  Tank #2 Red AI Tank attempting to fire cannonball...
<<<15:11:37:176281>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:176281>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:176281>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:176281>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:193720>>>  Tank #2 Red AI Tank chose to shoot...
<<<15:11:37:193720>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:193720>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:193720>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:193720>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:208113>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:208113>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:209122>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:209122>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:37:209122>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:209122>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:209122>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:209122>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:11:37:224090>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:37:224090>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:224090>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:37:224090>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:37:224090>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:37:224090>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:37:224090>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
